"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PZROPUS","197712","285.342","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197713","270.786","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197801","265.665","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197802","271.714","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197803","286.206","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197804","265.22","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197805","266.187","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197806","272.507","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197807","255.723","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197808","261.684","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197809","291.3","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197810","281.135","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197811","296.427","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197812","300.968","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197813","276.209","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197901","270.123","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197902","264.921","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197903","267.974","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197904","267.18","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197905","293.361","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197906","270.687","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197907","285.929","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197908","289.91","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197909","259.2","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197910","263.845","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197911","275","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197912","291.581","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","197913","275.135","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198001","291.045","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198002","293.559","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198003","284.465","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198004","275.753","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198005","261.445","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198006","261.76","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198007","257.606","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198008","262.342","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198009","257.453","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198010","255.161","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198011","277.347","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198012","301.497","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198013","273.232","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198101","282.8","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198102","280.821","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198103","269.458","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198104","264.347","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198105","261.129","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198106","253.853","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198107","247.819","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198108","294.09","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198109","279.7","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198110","275.129","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198111","273.42","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198112","265.303","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198113","270.603","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198201","242.568","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198202","218.514","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198203","243.819","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198204","238.267","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198205","263.729","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198206","266.867","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198207","270.703","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198208","258.168","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198209","276.173","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198210","243.548","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198211","263.5","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198212","277.065","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198213","255.48","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198301","263.819","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198302","261.157","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198303","257.568","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198304","273.033","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198305","274.155","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198306","279.06","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198307","271.897","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198308","260.742","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198309","275.767","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198310","266.348","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198311","281.24","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198312","256.697","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198313","268.42","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198401","261.774","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198402","279","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198403","277.194","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198404","280.7","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198405","282.71","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198406","286.8","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198407","285.871","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198408","283.968","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198409","280.667","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198410","268.065","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198411","291.733","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198412","280.258","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198413","279.844","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198501","268.645","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198502","269.821","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198503","275.903","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198504","302.4","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198505","304.516","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198506","305.1","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198507","322.71","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198508","303.161","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198509","287.633","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198510","287.516","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198511","300.8","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198512","310.516","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198513","295.055","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198601","311.903","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198602","292.179","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198603","259.871","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198604","271.467","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198605","308.032","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198606","298.767","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
"PZROPUS","198607","313.935","8","Propane/Propylene Refinery and Blender Net Production","Thousand Barrels per Day"
